ToPad;Continent;Country;Gender;Month;Number of Records;Sub type;Padded;Total;Type of Moving;viz
1;Australia;New Zealand;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Australia;New Zealand;Male;June;1;First time for travelling;1;7;By themselves;Segment
1;Australia;Papua New Guinea;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Australia;Papua New Guinea;Male;June;1;First time for travelling;1;0;By themselves;Segment
1;Australia;Australia;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Australia;New Zealand;Male;March;1;First time for travelling;1;48;By themselves;Segment
1;Australia;Papua New Guinea;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Australia;Australia;Male;May;1;First time for travelling;1;0;By themselves;Segment
1;Australia;New Zealand;Male;May;1;First time for travelling;1;46;By themselves;Segment
1;Australia;Papua New Guinea;Male;May;1;First time for travelling;1;2;By themselves;Segment
1;Australia;Australia;Male;November;1;First time for travelling;1;0;By themselves;Segment
1;Australia;New Zealand;Male;November;1;First time for travelling;1;34;By themselves;Segment
1;Australia;Papua New Guinea;Male;November;1;First time for travelling;1;1;By themselves;Segment
1;Australia;Australia;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Australia;New Zealand;Male;October;1;First time for travelling;1;128;By themselves;Segment
1;Australia;Papua New Guinea;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Australia;Australia;Male;September;1;First time for travelling;1;0;By themselves;Segment
1;Australia;New Zealand;Male;September;1;First time for travelling;1;10;By themselves;Segment
1;Australia;Papua New Guinea;Male;September;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;April;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;April;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Denmark;Male;April;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;April;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Finland;Male;April;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Germany;Male;April;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Italy;Male;April;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;April;1;First time for travelling;1;6;By themselves;Segment
1;Europe;Sweden;Male;April;1;First time for travelling;1;73;By themselves;Segment
1;Europe;Algeria;Male;August;1;First time for travelling;1;37;By themselves;Segment
1;Europe;Bahrain;Male;August;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Denmark;Male;August;1;First time for travelling;1;5;By themselves;Segment
1;Europe;England;Male;August;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;August;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Germany;Male;August;1;First time for travelling;1;11;By themselves;Segment
1;Europe;Italy;Male;August;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;August;1;First time for travelling;1;18;By themselves;Segment
1;Europe;Sweden;Male;August;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Algeria;Male;December;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Bahrain;Male;December;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Denmark;Male;December;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;December;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;December;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Germany;Male;December;1;First time for travelling;1;6;By themselves;Segment
1;Europe;Italy;Male;December;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;December;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Sweden;Male;December;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;February;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;February;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Denmark;Male;February;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;February;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Finland;Male;February;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Germany;Male;February;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Italy;Male;February;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;February;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Sweden;Male;February;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;January;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;January;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Denmark;Male;January;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;January;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;January;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Germany;Male;January;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Italy;Male;January;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;January;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Sweden;Male;January;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Algeria;Male;July;1;First time for travelling;1;21;By themselves;Segment
1;Europe;Bahrain;Male;July;1;First time for travelling;1;8;By themselves;Segment
1;Europe;Denmark;Male;July;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;July;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;July;1;First time for travelling;1;2522;By themselves;Segment
1;Europe;Germany;Male;July;1;First time for travelling;1;7;By themselves;Segment
1;Europe;Italy;Male;July;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;July;1;First time for travelling;1;24;By themselves;Segment
1;Europe;Sweden;Male;July;1;First time for travelling;1;17;By themselves;Segment
1;Europe;Algeria;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Algeria;Male;June;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Bahrain;Male;June;1;First time for travelling;1;17;By themselves;Segment
1;Europe;Denmark;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Denmark;Male;June;1;First time for travelling;1;1;By themselves;Segment
1;Europe;England;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;England;Male;June;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Finland;Male;June;1;First time for travelling;1;538;By themselves;Segment
1;Europe;Germany;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Germany;Male;June;1;First time for travelling;1;6;By themselves;Segment
1;Europe;Italy;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Italy;Male;June;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Russia;Male;June;1;First time for travelling;1;21;By themselves;Segment
1;Europe;Sweden;Male;June;1;First time for travelling;1;;By themselves;Segment
1;Europe;Sweden;Male;June;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;March;1;First time for travelling;1;17;By themselves;Segment
1;Europe;Denmark;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;March;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Finland;Male;March;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Germany;Male;March;1;First time for travelling;1;8;By themselves;Segment
1;Europe;Italy;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Sweden;Male;March;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;May;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;May;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Denmark;Male;May;1;First time for travelling;1;0;By themselves;Segment
1;Europe;England;Male;May;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Finland;Male;May;1;First time for travelling;1;66;By themselves;Segment
1;Europe;Germany;Male;May;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Italy;Male;May;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;May;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Sweden;Male;May;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Algeria;Male;November;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;November;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Denmark;Male;November;1;First time for travelling;1;1;By themselves;Segment
1;Europe;England;Male;November;1;First time for travelling;1;1;By themselves;Segment
1;Europe;Finland;Male;November;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Germany;Male;November;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Italy;Male;November;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;November;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Sweden;Male;November;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Bahrain;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Denmark;Male;October;1;First time for travelling;1;1;By themselves;Segment
1;Europe;England;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;October;1;First time for travelling;1;3;By themselves;Segment
1;Europe;Germany;Male;October;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Italy;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;October;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Sweden;Male;October;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Algeria;Male;September;1;First time for travelling;1;35;By themselves;Segment
1;Europe;Bahrain;Male;September;1;First time for travelling;1;7;By themselves;Segment
1;Europe;Denmark;Male;September;1;First time for travelling;1;4;By themselves;Segment
1;Europe;England;Male;September;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Finland;Male;September;1;First time for travelling;1;5;By themselves;Segment
1;Europe;Germany;Male;September;1;First time for travelling;1;2;By themselves;Segment
1;Europe;Italy;Male;September;1;First time for travelling;1;0;By themselves;Segment
1;Europe;Russia;Male;September;1;First time for travelling;1;13;By themselves;Segment
1;Europe;Sweden;Male;September;1;First time for travelling;1;0;By themselves;Segment
1;North America;Canada;Male;April;1;First time for travelling;1;58;By themselves;Segment
1;North America;United States of America;Male;April;1;First time for travelling;1;30;By themselves;Segment
1;North America;Canada;Male;August;1;First time for travelling;1;24;By themselves;Segment
1;North America;United States of America;Male;August;1;First time for travelling;1;2;By themselves;Segment
1;North America;Canada;Male;December;1;First time for travelling;1;20;By themselves;Segment
1;North America;United States of America;Male;December;1;First time for travelling;1;4;By themselves;Segment
1;North America;Canada;Male;February;1;First time for travelling;1;16;By themselves;Segment
1;North America;United States of America;Male;February;1;First time for travelling;1;5;By themselves;Segment
1;North America;Canada;Male;January;1;First time for travelling;1;9;By themselves;Segment
1;North America;United States of America;Male;January;1;First time for travelling;1;7;By themselves;Segment
1;North America;Canada;Male;July;1;First time for travelling;1;11;By themselves;Segment
1;North America;United States of America;Male;July;1;First time for travelling;1;7;By themselves;Segment
1;North America;Canada;Male;June;1;First time for travelling;1;;By themselves;Segment
1;North America;Canada;Male;June;1;First time for travelling;1;26;By themselves;Segment
1;North America;United States of America;Male;June;1;First time for travelling;1;;By themselves;Segment
1;North America;United States of America;Male;June;1;First time for travelling;1;3;By themselves;Segment
1;North America;Canada;Male;March;1;First time for travelling;1;40;By themselves;Segment
1;North America;United States of America;Male;March;1;First time for travelling;1;7;By themselves;Segment
1;North America;Canada;Male;May;1;First time for travelling;1;25;By themselves;Segment
1;North America;United States of America;Male;May;1;First time for travelling;1;3;By themselves;Segment
1;North America;Canada;Male;November;1;First time for travelling;1;32;By themselves;Segment
1;North America;United States of America;Male;November;1;First time for travelling;1;6;By themselves;Segment
1;North America;Canada;Male;October;1;First time for travelling;1;25;By themselves;Segment
1;North America;United States of America;Male;October;1;First time for travelling;1;2;By themselves;Segment
1;North America;Canada;Male;September;1;First time for travelling;1;46;By themselves;Segment
1;North America;United States of America;Male;September;1;First time for travelling;1;5;By themselves;Segment
1;Others Countries;Other countries;Male;April;1;First time for travelling;1;3;By themselves;Segment
1;Others Countries;Other countries;Male;August;1;First time for travelling;1;5;By themselves;Segment
1;Others Countries;Other countries;Male;December;1;First time for travelling;1;3;By themselves;Segment
1;Others Countries;Other countries;Male;February;1;First time for travelling;1;8;By themselves;Segment
1;Others Countries;Other countries;Male;January;1;First time for travelling;1;3;By themselves;Segment
